food_id,original_name,display_name,dish_name_vi,clean_category,food_group_vi,meal_role,recommended_serving_g,serving_display,kcal_per_100g_clean,protein_per_100g_clean,fat_per_100g_clean,carbs_per_100g_clean,kcal_per_serving_clean,protein_per_serving_clean,fat_per_serving_clean,carbs_per_serving_clean,menu_eligible,quality_flags,image_url,image_alt_vi,image_source_type,image_verified,image_quality_note,search_keywords
174807,"soup, egg drop, chinese restaurant",Súp,Súp,egg,Trứng,protein,120,1-2 quả,27.29,1.16,0.61,4.29,32.7,1.4,0.7,5.1,0,generic_name;brand_or_restaurant;calories_column_not_per_100g,/images/placeholders/egg.svg,Ảnh minh họa món Súp,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Súp
174808,"soup, hot and sour, chinese restaurant",Súp,Súp,other,Khác,other,150,1 phần vừa,38.61,2.58,1.21,4.35,57.9,3.9,1.8,6.5,0,generic_name;brand_or_restaurant;calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Súp,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Súp
174809,"beverages, the coca-cola company, nos zero, energy drink, sugar-free with guarana, fortified with vitamins b6 and b12",Nước tăng lực,Nước tăng lực,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,4.12,0.0,0.0,1.03,3.3,0.0,0.0,0.8,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Nước tăng lực,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước tăng lực
174814,"beverages, cytosport, muscle milk, ready-to-drink",Sữa,Sữa,dairy,Sữa,energy_side,250,1 ly/hộp,52.13,5.87,2.17,2.28,130.3,14.7,5.4,5.7,0,raw_ingredient;generic_name;calories_column_not_per_100g;normalized_dairy,/images/placeholders/dairy.svg,Ảnh minh họa món Sữa,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sữa
174816,"beverages, ocean spray, cran-energy, cranberry energy juice drink",Nước ép,Nước ép,drink_natural,Đồ uống tự nhiên,drink_extra,180,1 phần trái cây,15.0,0.0,0.0,3.75,27.0,0.0,0.0,6.8,1,calories_column_not_per_100g;natural_drink_not_fruit_replacement,/images/placeholders/drink.svg,Ảnh minh họa món Nước ép,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước ép
174820,"beverages, almond milk, chocolate, ready-to-drink",Sữa hạnh nhân,Sữa hạnh nhân,dairy,Sữa,energy_side,80,1 miếng nhỏ,51.29,0.63,1.25,9.38,41.0,0.5,1.0,7.5,0,dessert_or_junk;calories_column_not_per_100g;normalized_dairy,/images/placeholders/dairy.svg,Ảnh minh họa món Sữa hạnh nhân,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sữa hạnh nhân
174821,"beverages, energy drink with carbonated water and high fructose corn syrup",Nước tăng lực,Nước tăng lực,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,61.68,0.42,0.0,15.0,49.3,0.3,0.0,12.0,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Nước tăng lực,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước tăng lực
174822,"beverages, energy drink, sugar free",Nước tăng lực,Nước tăng lực,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,3.36,0.42,0.0,0.42,2.7,0.3,0.0,0.3,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Nước tăng lực,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước tăng lực
174823,"beverages, abbott, ensure, nutritional shake, ready-to-drink",Sữa dinh dưỡng,Sữa dinh dưỡng,dairy,Sữa,energy_side,150,1 phần vừa,105.49,3.8,2.53,16.88,158.2,5.7,3.8,25.3,0,calories_column_not_per_100g;normalized_dairy,/images/placeholders/dairy.svg,Ảnh minh họa món Sữa dinh dưỡng,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sữa dinh dưỡng
174828,"beverages, yellow green colored citrus soft drink with caffeine",Nước ngọt,Nước ngọt,other,Khác,other,150,1 phần vừa,51.32,0.0,0.0,12.83,77.0,0.0,0.0,19.2,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Nước ngọt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước ngọt
174829,"beverages, v8 splash smoothies, strawberry banana",Sinh tố,Sinh tố,drink_natural,Đồ uống tự nhiên,drink_extra,180,1 phần trái cây,37.52,1.22,0.0,8.16,67.5,2.2,0.0,14.7,1,calories_column_not_per_100g;natural_drink_not_fruit_replacement,/images/placeholders/drink.svg,Ảnh minh họa món Sinh tố,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sinh tố
174830,"beverages, v8 splash smoothies, tropical colada",Sinh tố,Sinh tố,drink_natural,Đồ uống tự nhiên,drink_extra,150,1 phần vừa,39.04,1.22,0.0,8.54,58.6,1.8,0.0,12.8,0,calories_column_not_per_100g;natural_drink_not_fruit_replacement,/images/placeholders/drink.svg,Ảnh minh họa món Sinh tố,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sinh tố
174831,"beverages, coconut water, ready-to-drink, unsweetened",Nước dừa,Nước dừa,drink_natural,Đồ uống tự nhiên,drink_extra,150,1 phần vừa,17.84,0.22,0.0,4.24,26.8,0.3,0.0,6.4,0,calories_column_not_per_100g;natural_drink_not_fruit_replacement,/images/placeholders/drink.svg,Ảnh minh họa món Nước dừa,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước dừa
174832,"beverages, almond milk, unsweetened, shelf stable",Sữa hạnh nhân,Sữa hạnh nhân,dairy,Sữa,energy_side,250,1 ly/hộp,15.48,0.4,0.96,1.31,38.7,1.0,2.4,3.3,1,calories_column_not_per_100g;normalized_dairy,/images/placeholders/dairy.svg,Ảnh minh họa món Sữa hạnh nhân,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sữa hạnh nhân
174846,"beverages, carbonated, ginger ale",Nước có ga,Nước có ga,other,Khác,other,150,1 phần vừa,35.04,0.0,0.0,8.76,52.6,0.0,0.0,13.1,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Nước có ga,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước có ga
174847,"beverages, nestea, tea, black, ready-to-drink, lemon",Trà đen,Trà đen,other,Khác,other,150,1 phần vừa,36.36,0.0,0.0,9.09,54.5,0.0,0.0,13.6,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Trà đen,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Trà đen
174850,"beverages, carbonated, low calorie, cola or pepper-type, with aspartame, without caffeine",Nước ngọt,Nước ngọt,vegetable,Rau củ,vegetable_fruit,250,1 bát rau,0.96,0.12,0.0,0.12,2.4,0.3,0.0,0.3,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Nước ngọt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước ngọt
174851,"beverages, carbonated, cola, without caffeine",Nước ngọt,Nước ngọt,other,Khác,other,150,1 phần vừa,42.32,0.0,0.0,10.58,63.5,0.0,0.0,15.9,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Nước ngọt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước ngọt
174852,"beverages, carbonated, cola, regular",Nước ngọt,Nước ngọt,other,Khác,other,150,1 phần vừa,43.69,0.0,0.25,10.36,65.5,0.0,0.4,15.5,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Nước ngọt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước ngọt
174853,"beverages, carbonated, reduced sugar, cola, contains caffeine and sweeteners",Nước ngọt,Nước ngọt,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,20.64,0.0,0.0,5.16,16.5,0.0,0.0,4.1,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/dessert.svg,Ảnh minh họa món Nước ngọt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước ngọt
174854,"beverages, carbonated, orange",Nước ngọt,Nước ngọt,fruit,Trái cây,vegetable_fruit,180,1 phần trái cây,49.2,0.0,0.0,12.3,88.6,0.0,0.0,22.1,1,calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Nước ngọt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước ngọt
174855,"beverages, tea, black, ready-to-drink, peach, diet",Trà đen,Trà đen,fruit,Trái cây,vegetable_fruit,180,1 phần trái cây,1.0,0.0,0.0,0.25,1.8,0.0,0.0,0.5,1,calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Trà đen,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Trà đen
174856,"beverages, ocean spray, ruby red cranberry",Nước ép,Nước ép,drink_natural,Đồ uống tự nhiên,drink_extra,180,1 phần trái cây,46.69,0.07,0.01,11.58,84.0,0.1,0.0,20.8,1,calories_column_not_per_100g;natural_drink_not_fruit_replacement,/images/placeholders/drink.svg,Ảnh minh họa món Nước ép,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước ép
174857,"beverages, motts, apple juice light, fortified with vitamin c",Nước táo,Nước táo,fruit,Trái cây,vegetable_fruit,180,1 phần trái cây,21.3,0.0,0.1,5.1,38.3,0.0,0.2,9.2,1,calories_column_not_per_100g,/images/placeholders/fruit.svg,Ảnh minh họa món Nước táo,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước táo
174859,"lemonade, powder, prepared with water",Bột nước chanh,Bột nước chanh,other,Khác,other,150,1 phần vừa,14.72,0.0,0.04,3.59,22.1,0.0,0.1,5.4,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Bột nước chanh,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bột nước chanh
174861,"beverages, lemonade-flavor drink, powder, prepared with water",Bột nước giải khát,Bột nước giải khát,other,Khác,other,150,1 phần vừa,28.23,0.0,0.07,6.9,42.3,0.0,0.1,10.3,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Bột nước giải khát,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bột nước giải khát
174862,"limeade, frozen concentrate, prepared with water",Nước chanh,Nước chanh,other,Khác,other,150,1 phần vừa,55.16,0.0,0.0,13.79,82.7,0.0,0.0,20.7,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Nước chanh,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nước chanh
174865,"beverages, malted drink mix, chocolate, with added nutrients, powder, prepared with whole milk",Đồ uống,Đồ uống,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,87.26,3.29,3.26,11.19,69.8,2.6,2.6,9.0,0,raw_ingredient;generic_name;dessert_or_junk;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/dessert.svg,Ảnh minh họa món Đồ uống,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Đồ uống
174867,"beverages, malted drink mix, chocolate, powder, prepared with whole milk",Đồ uống,Đồ uống,dessert_sweets,Bánh/ngọt,energy_side_limited,80,1 miếng nhỏ,87.89,3.37,3.29,11.2,70.3,2.7,2.6,9.0,0,raw_ingredient;generic_name;dessert_or_junk;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/dessert.svg,Ảnh minh họa món Đồ uống,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Đồ uống
174870,"beverages, strawberry-flavor beverage mix, powder, prepared with whole milk",Đồ uống,Đồ uống,dairy,Sữa,energy_side,202,1 ly/hộp,89.1,3.0,3.1,12.3,180.0,6.1,6.3,24.8,0,raw_ingredient;generic_name;calories_column_not_per_100g;generic_name_not_menu_ready,/images/placeholders/dairy.svg,Ảnh minh họa món Đồ uống,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Đồ uống
174871,"beverages, tea, black, brewed, prepared with tap water, decaffeinated",Trà đen,Trà đen,other,Khác,other,150,1 phần vừa,1.2,0.0,0.0,0.3,1.8,0.0,0.0,0.5,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Trà đen,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Trà đen
174872,"beverages, tea, instant, decaffeinated, unsweetened",Trà,Trà,other,Khác,other,80,1 phần vừa,315.48,20.21,0.0,58.66,252.4,16.2,0.0,46.9,0,generic_name;calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Trà,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Trà
174873,"beverages, tea, instant, unsweetened, prepared with water",Trà,Trà,other,Khác,other,150,1 phần vừa,0.92,0.06,0.0,0.17,1.4,0.1,0.0,0.3,0,generic_name;calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Trà,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Trà
174874,"lamb, new zealand, imported, square-cut shoulder chops, separable lean and fat, cooked, braised","Thịt cừu (chín, nạc)","Thịt cừu (chín, nạc)",protein_meat,Đạm - Thịt,protein,90,1 phần thịt vừa,322.1,26.79,23.86,0.05,289.9,24.1,21.5,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt cừu (chín, nạc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt cừu (chín, nạc)"
174876,"lamb, new zealand, imported, square-cut shoulder, separable lean and fat, cooked, slow roasted","Thịt cừu (chín, quay/rang, nạc)","Thịt cừu (chín, quay/rang, nạc)",protein_meat,Đạm - Thịt,protein,90,1 phần thịt vừa,294.15,20.88,23.39,0.03,264.7,18.8,21.1,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt cừu (chín, quay/rang, nạc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt cừu (chín, quay/rang, nạc)"
174879,"veal, ground, cooked, pan-fried","Thịt bê (chín, xay)","Thịt bê (chín, xay)",fried_processed,Món chiên/chế biến sẵn,limited_or_excluded,93,1 phần nhỏ,215.38,25.83,11.78,1.51,200.3,24.0,11.0,1.4,0,dessert_or_junk;calories_column_not_per_100g,/images/placeholders/food-default.svg,"Ảnh minh họa món Thịt bê (chín, xay)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt bê (chín, xay)"
174880,"veal, leg, top round, cap off, cutlet, boneless, cooked, grilled","Thịt bê (chín, nướng, không xương)","Thịt bê (chín, nướng, không xương)",protein_meat,Đạm - Thịt,protein,145,1 phần thịt vừa,151.23,31.89,2.63,0.0,219.3,46.2,3.8,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt bê (chín, nướng, không xương)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt bê (chín, nướng, không xương)"
174881,"veal, shoulder, blade chop, separable lean only, cooked, grilled","Thịt bê (chín, nướng, nạc)","Thịt bê (chín, nướng, nạc)",protein_meat,Đạm - Thịt,protein,138,1 phần thịt vừa,159.09,27.33,5.53,0.0,219.5,37.7,7.6,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt bê (chín, nướng, nạc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt bê (chín, nướng, nạc)"
174885,"lamb, australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted","Thịt cừu (chín, quay/rang, nạc, không xương)","Thịt cừu (chín, quay/rang, nạc, không xương)",protein_meat,Đạm - Thịt,protein,116,1 phần thịt vừa,189.55,28.6,8.35,0.0,219.9,33.2,9.7,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt cừu (chín, quay/rang, nạc, không xương)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt cừu (chín, quay/rang, nạc, không xương)"
174886,"lamb, australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, braised","Thịt cừu (chín, nạc)","Thịt cừu (chín, nạc)",protein_meat,Đạm - Thịt,protein,127,1 phần thịt vừa,173.59,30.73,5.63,0.0,220.5,39.0,7.2,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt cừu (chín, nạc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt cừu (chín, nạc)"
174888,"lamb, australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted","Thịt cừu (chín, quay/rang, nạc, không xương)","Thịt cừu (chín, quay/rang, nạc, không xương)",protein_meat,Đạm - Thịt,protein,119,1 phần thịt vừa,184.27,30.97,6.71,0.0,219.3,36.9,8.0,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt cừu (chín, quay/rang, nạc, không xương)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt cừu (chín, quay/rang, nạc, không xương)"
174889,"lamb, australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, roasted","Thịt cừu (chín, quay/rang, nạc)","Thịt cừu (chín, quay/rang, nạc)",protein_meat,Đạm - Thịt,protein,126,1 phần thịt vừa,174.75,26.52,7.63,0.0,220.2,33.4,9.6,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt cừu (chín, quay/rang, nạc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt cừu (chín, quay/rang, nạc)"
174890,"lamb, australian, imported, fresh, rack, roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, roasted","Thịt cừu (chín, quay/rang, nạc)","Thịt cừu (chín, quay/rang, nạc)",protein_meat,Đạm - Thịt,protein,90,1 phần thịt vừa,243.8,28.01,14.64,0.0,219.4,25.2,13.2,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt cừu (chín, quay/rang, nạc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt cừu (chín, quay/rang, nạc)"
174893,"lamb, australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, braised","Thịt cừu (chín, nạc)","Thịt cừu (chín, nạc)",protein_meat,Đạm - Thịt,protein,108,1 phần thịt vừa,203.58,29.52,9.5,0.0,219.9,31.9,10.3,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt cừu (chín, nạc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt cừu (chín, nạc)"
174895,"lamb, australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted","Thịt cừu (chín, quay/rang, nạc)","Thịt cừu (chín, quay/rang, nạc)",protein_meat,Đạm - Thịt,protein,97,1 phần thịt vừa,225.68,30.15,11.64,0.08,218.9,29.2,11.3,0.1,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt cừu (chín, quay/rang, nạc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt cừu (chín, quay/rang, nạc)"
174897,"lamb, australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted","Thịt cừu (chín, quay/rang, nạc, không xương)","Thịt cừu (chín, quay/rang, nạc, không xương)",protein_meat,Đạm - Thịt,protein,118,1 phần thịt vừa,186.66,30.87,7.02,0.0,220.3,36.4,8.3,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt cừu (chín, quay/rang, nạc, không xương)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt cừu (chín, quay/rang, nạc, không xương)"
174898,"lamb, australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, grilled","Thịt cừu (chín, nướng, nạc, sườn)","Thịt cừu (chín, nướng, nạc, sườn)",protein_meat,Đạm - Thịt,protein,90,1 phần thịt vừa,276.24,30.9,16.96,0.0,248.6,27.8,15.3,0.0,1,calories_column_not_per_100g,/images/placeholders/protein-meat.svg,"Ảnh minh họa món Thịt cừu (chín, nướng, nạc, sườn)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Thịt cừu (chín, nướng, nạc, sườn)"
174899,"bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",Bánh mì,Bánh mì,healthy_fat_nuts,Chất béo tốt - Hạt,energy_side,35,1-2 muỗng/1 nắm nhỏ,263.64,10.56,1.32,52.38,92.3,3.7,0.5,18.3,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174900,"bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted",Bánh mì,Bánh mì,healthy_fat_nuts,Chất béo tốt - Hạt,energy_side,35,1-2 muỗng/1 nắm nhỏ,286.99,11.14,1.43,57.39,100.4,3.9,0.5,20.1,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174901,"bagels, egg",Bánh mì,Bánh mì,egg,Trứng,protein,51,1-2 quả,273.3,10.6,2.1,53.0,139.4,5.4,1.1,27.0,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/egg.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174903,"biscuits, plain or buttermilk, dry mix, prepared",Bánh quy,Bánh quy,dairy,Sữa,energy_side,150,1 ly/hộp,331.7,7.3,12.1,48.4,497.6,10.9,18.1,72.6,1,calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh quy,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh quy
174904,"biscuits, plain or buttermilk, refrigerated dough, lower fat",Bánh quy,Bánh quy,dairy,Sữa,energy_side,150,1 ly/hộp,272.07,6.7,7.83,43.7,408.1,10.1,11.7,65.5,1,calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh quy,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh quy
174905,"biscuits, plain or buttermilk, refrigerated dough, lower fat, baked",Bánh quy,Bánh quy,dairy,Sữa,energy_side,150,1 ly/hộp,319.5,7.8,9.1,51.6,479.2,11.7,13.7,77.4,1,calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh quy,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh quy
174906,"bread, banana, prepared from recipe, made with margarine",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,330.1,4.3,10.5,54.6,330.1,4.3,10.5,54.6,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174909,"bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs",Bánh mì,Bánh mì,egg,Trứng,protein,50,1-2 quả,330.42,6.59,9.58,54.46,165.2,3.3,4.8,27.2,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/egg.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174910,"bread, cornbread, prepared from recipe, made with low fat (2%) milk",Bánh mì,Bánh mì,dairy,Sữa,energy_side,150,1 ly/hộp,264.7,6.7,7.1,43.5,397.1,10.1,10.7,65.2,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/dairy.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174911,"bread, french or vienna, toasted (includes sourdough)",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,318.98,13.0,2.14,61.93,319.0,13.0,2.1,61.9,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174912,"bread, irish soda, prepared from recipe",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,295.4,6.6,5.0,56.0,295.4,6.6,5.0,56.0,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174913,"bread, italian",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,254.97,9.49,2.73,48.11,255.0,9.5,2.7,48.1,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
174914,"bread, multi-grain, toasted (includes whole-grain)",Bánh mì,Bánh mì,starch_grain,Tinh bột - Ngũ cốc,starch,100,1 chén/bát vừa,287.92,14.52,4.6,47.11,287.9,14.5,4.6,47.1,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Bánh mì,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bánh mì
