food_id,name,calories,protein,fat,carbs,protein_ratio,fat_ratio,carb_ratio,category,display_name,type,original_display_name,dish_name_vi,clean_category,food_group_vi,preparation_method,is_raw_ingredient,is_generic_name,is_brand_or_restaurant,kcal_per_100g_clean,recommended_serving_g,serving_display,kcal_per_serving_clean,protein_per_serving_clean,fat_per_serving_clean,carbs_per_serving_clean,health_weight_gain_score,menu_eligible,quality_flags,image_search_query_vi,image_requirement
172956,"bratwurst, beef and pork, smoked",770.5,12.2,26.34,2.0,0.063335496,0.3076703435331988,0.010382868,meat,Xúc xích bò,high_calorie,Xúc xích bò,Xúc xích bò,protein_meat,Đạm - Thịt,xông khói,false,false,false,293.86,90,1 phần thịt vừa,264.5,11.0,23.7,1.8,95,true,calories_column_not_per_100g,Xúc xích bò,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172957,"bratwurst, chicken, cooked",457.0,19.44,10.35,0.0,0.1701531724941943,0.2038293212170036,0.0,meat,Bratwurst gà (chín),high_calorie,Bratwurst gà (chín),Bratwurst gà (chín),protein_meat,Đạm - Thịt,chín,false,false,false,170.91,129,1 phần thịt vừa,220.5,25.1,13.4,0.0,95,true,calories_column_not_per_100g,Bratwurst gà (chín),"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172958,"bratwurst, pork, beef and turkey, lite, smoked",482.0,14.45,13.53,1.62,0.1199170121993423,0.2526348542476455,0.013443983,meat,"Bratwurst mix (heo + bò + gà tây, ít béo)",high_calorie,"Bratwurst mix (heo + bò + gà tây, ít béo)","Bratwurst mix (heo + bò + gà tây, ít béo)",protein_meat,Đạm - Thịt,xông khói,false,false,false,186.05,118,1 phần thịt vừa,219.5,17.1,16.0,1.9,95,true,calories_column_not_per_100g,"Bratwurst mix (heo + bò + gà tây, ít béo)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172959,"pastrami, beef, 98% fat-free",246.0,19.6,1.16,1.54,0.3186991856963448,0.042439024,0.02504065,meat,Pastrami bò (98% nạc),high_protein,Pastrami bò (98% nạc),Pastrami bò (98% nạc),protein_meat,Đạm - Thịt,,false,false,false,95.0,150,1 phần thịt vừa,142.5,29.4,1.7,2.3,85,true,calories_column_not_per_100g,Pastrami bò (98% nạc),"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172960,"yachtwurst, with pistachio nuts, cooked",694.5,14.8,22.6,1.4,0.085241181,0.2928725697726816,0.008063355,other,Yachtwurst (có hạt tiêu) (chín),high_calorie,Yachtwurst (có hạt tiêu) (chín),Yachtwurst (có hạt tiêu) (chín),healthy_fat_nuts,Chất béo tốt - Hạt,chín,false,false,false,268.2,35,1-2 muỗng/1 nắm nhỏ,93.9,5.2,7.9,0.5,95,true,calories_column_not_per_100g,Yachtwurst (có hạt tiêu) (chín),"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172961,"beerwurst, pork and beef",715.0,14.0,22.53,4.27,0.078321678,0.283594405,0.023888112,meat,Biawurst (heo + bò),high_calorie,Biawurst (heo + bò),Biawurst (heo + bò),protein_meat,Đạm - Thịt,,false,false,false,275.85,90,1 phần thịt vừa,248.3,12.6,20.3,3.8,95,true,calories_column_not_per_100g,Biawurst (heo + bò),"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172962,"chicken breast, fat-free, mesquite flavor, sliced",207.0,16.8,0.39,2.25,0.3246376795911223,0.016956522,0.043478261,meat,"Ức gà thái lát (vị mesquite, ít béo) (ức)",high_protein,"Ức gà thái lát (vị mesquite, ít béo) (ức)","Ức gà thái lát (vị mesquite, ít béo) (ức)",protein_meat,Đạm - Thịt,,false,false,false,79.71,150,1 phần thịt vừa,119.6,25.2,0.6,3.4,85,true,calories_column_not_per_100g,"Ức gà thái lát (vị mesquite, ít béo) (ức)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172963,"chicken breast, oven-roasted, fat-free, sliced",205.5,16.79,0.39,2.17,0.3268126504777973,0.017080292,0.042238443,meat,"Ức gà (quay/rang, ức)",high_protein,"Ức gà (quay/rang, ức)","Ức gà (quay/rang, ức)",protein_meat,Đạm - Thịt,rang/nướng,false,false,false,79.35,150,1 phần thịt vừa,119.0,25.2,0.6,3.3,85,true,calories_column_not_per_100g,"Ức gà (quay/rang, ức)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172964,"frankfurter, pork",698.0,12.81,23.68,0.28,0.073409742,0.305329512,0.001604585,meat,Xúc xích heo,high_calorie,Xúc xích heo,Xúc xích heo,protein_meat,Đạm - Thịt,,false,false,false,265.48,90,1 phần thịt vừa,238.9,11.5,21.3,0.3,95,true,calories_column_not_per_100g,Xúc xích heo,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172965,"macaroni and cheese loaf, chicken, pork and beef",591.5,11.76,14.96,11.63,0.079526627,0.2276246826244722,0.078647506,meat,Mì ống,high_calorie,Mì ống,Mì ống,protein_meat,Đạm - Thịt,,false,false,false,228.2,96,1 phần thịt vừa,219.1,11.3,14.4,11.2,95,true,calories_column_not_per_100g,Mì ống,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172967,"pate, truffle flavor",846.5,11.2,28.5,6.3,0.052923804,0.3030124036585795,0.02976964,other,Pate vị nấm,high_calorie,Pate vị nấm,Pate vị nấm,other,Khác,,false,false,false,326.5,80,1 phần vừa,261.2,9.0,22.8,5.0,85,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
172968,"frankfurter, meat",751.0,10.26,25.76,4.17,0.054647137,0.3087083884038503,0.022210386,other,Xúc xích thịt,high_calorie,Xúc xích thịt,Xúc xích thịt,protein_meat,Đạm - Thịt,,false,false,false,289.56,90,1 phần thịt vừa,260.6,9.2,23.2,3.8,95,true,calories_column_not_per_100g,Xúc xích thịt,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172969,"scrapple, pork",553.0,8.06,13.87,14.06,0.058300181,0.2257323684887298,0.1016998189842679,meat,Vụn thịt heo,high_calorie,Vụn thịt heo,Vụn thịt heo,protein_meat,Đạm - Thịt,,false,false,false,213.31,103,1 phần thịt vừa,219.7,8.3,14.3,14.5,95,true,calories_column_not_per_100g,Vụn thịt heo,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172970,"bologna, chicken, turkey, pork",771.5,9.88,26.18,5.65,0.051224887,0.3054050546916331,0.029293584,meat,Bologna (gà + gà tây + heo),high_calorie,Bologna (gà + gà tây + heo),Bologna (gà + gà tây + heo),protein_meat,Đạm - Thịt,,false,false,false,297.74,90,1 phần thịt vừa,268.0,8.9,23.6,5.1,95,true,calories_column_not_per_100g,Bologna (gà + gà tây + heo),"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172972,"cereals, quaker, quaker multigrain oatmeal, dry",865.0,12.64,2.73,72.62,0.058450867,0.028404624,0.3358150285135086,grain,Yến mạch,high_calorie,Yến mạch,Yến mạch,starch_grain,Tinh bột - Ngũ cốc,,true,false,false,365.61,100,1 chén/bát vừa,365.6,12.6,2.7,72.6,60,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
172978,"cereals, oat bran, quaker, quaker/mother's oat bran, prepared with water, salt",111.5,2.03,0.95,7.49,0.072825111,0.076681614,0.2686995491596453,grain,Cám yến mạch,balanced,Cám yến mạch,Cám yến mạch,starch_grain,Tinh bột - Ngũ cốc,,true,false,false,46.63,220,1 chén/bát vừa,102.6,4.5,2.1,16.5,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
172979,"cereals, quaker, quaker multigrain oatmeal, prepared with water, no salt",158.0,2.08,0.47,13.49,0.052658228,0.026772152,0.3415189851802596,grain,Yến mạch đa hạt,balanced,Yến mạch đa hạt,Yến mạch đa hạt,starch_grain,Tinh bột - Ngũ cốc,,true,false,false,66.51,220,1 chén/bát vừa,146.3,4.6,1.0,29.7,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
172980,"cereals, quaker, quaker multigrain oatmeal, prepared with water, salt",158.0,2.07,0.47,13.47,0.052405063,0.026772152,0.3410126560695402,grain,Yến mạch hỗn hợp,balanced,Yến mạch hỗn hợp,Yến mạch hỗn hợp,starch_grain,Tinh bột - Ngũ cốc,,true,false,false,66.39,220,1 chén/bát vừa,146.1,4.6,1.0,29.6,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
172983,"cereals ready-to-eat, malt-o-meal, crispy rice",897.0,6.07,1.12,86.4,0.027068004,0.011237458,0.3852842805069295,grain,Ngũ cốc giòn mạch nha,high_calorie,Ngũ cốc giòn mạch nha,Ngũ cốc giòn mạch nha,starch_grain,Tinh bột - Ngũ cốc,,true,false,false,379.96,100,1 chén/bát vừa,380.0,6.1,1.1,86.4,55,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
172992,"cereals, quaker, instant grits, redeye gravy & country ham flavor, dry",886.0,9.83,1.58,75.86,0.044379232,0.016049661,0.3424830695908769,other,Ngũ cốc yến mạch,high_calorie,Ngũ cốc yến mạch,Ngũ cốc yến mạch,protein_meat,Đạm - Thịt,,false,false,false,356.98,90,1 phần thịt vừa,321.3,8.8,1.4,68.3,95,true,calories_column_not_per_100g,Ngũ cốc yến mạch,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
172996,"cereals ready-to-eat, malt-o-meal, raisin bran cereal",887.5,7.63,1.87,80.37,0.034388732,0.01896338,0.3622309855073454,other,Ngũ cốc,high_calorie,Ngũ cốc,Ngũ cốc,starch_grain,Tinh bột - Ngũ cốc,,true,false,false,368.83,100,1 chén/bát vừa,368.8,7.6,1.9,80.4,55,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
173004,"cereals, malt-o-meal, chocolate, prepared with water, without salt",123.0,1.37,0.1,9.22,0.044552845,0.007317073,0.2998373959362813,junk_food,Ngũ cốc,balanced,Ngũ cốc,Ngũ cốc,dessert_sweets,Bánh/ngọt,,true,false,false,43.26,80,1 miếng nhỏ,34.6,1.1,0.1,7.4,0,false,raw_ingredient;dessert_or_junk;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
173008,"cereals, cream of wheat, 2 1/2 minute cook time, cooked with water, stove-top, without salt",145.0,1.44,0.2,11.74,0.039724138,0.012413793,0.3238620667319857,dairy,Ngũ cốc (chín),balanced,Ngũ cốc (chín),Ngũ cốc (chín),dairy,Sữa,chín,false,false,false,54.52,250,1 ly/hộp,136.3,3.6,0.5,29.4,80,true,calories_column_not_per_100g,Ngũ cốc (chín),"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173009,"cereals, cream of wheat, 2 1/2 minute cook time, cooked with water, microwaved, without salt",135.5,1.88,0.37,10.1,0.055498155,0.024575646,0.2981549793494097,dairy,Ngũ cốc (chín),balanced,Ngũ cốc (chín),Ngũ cốc (chín),dairy,Sữa,chín,false,false,false,51.25,250,1 ly/hộp,128.1,4.7,0.9,25.2,80,true,calories_column_not_per_100g,Ngũ cốc (chín),"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173011,"cereals, cream of wheat, 1 minute cook time, cooked with water, stove-top, without salt",145.5,1.65,0.42,11.16,0.045360824,0.025979381,0.3068041216027208,dairy,Ngũ cốc (chín),balanced,Ngũ cốc (chín),Ngũ cốc (chín),dairy,Sữa,chín,false,false,false,55.02,250,1 ly/hộp,137.5,4.1,1.1,27.9,80,true,calories_column_not_per_100g,Ngũ cốc (chín),"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173012,"cereals, cream of wheat, 1 minute cook time, cooked with water, microwaved, without salt",142.5,1.95,0.37,10.67,0.054736842,0.023368421,0.2995087698280086,dairy,Ngũ cốc (chín),balanced,Ngũ cốc (chín),Ngũ cốc (chín),dairy,Sữa,chín,false,false,false,53.81,250,1 ly/hộp,134.5,4.9,0.9,26.7,80,true,calories_column_not_per_100g,Ngũ cốc (chín),"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173018,"cereals ready-to-eat, barbara's puffins, original",864.0,7.41,3.7,84.0,0.034305556,0.038541667,0.388888888,other,Ngũ cốc,high_calorie,Ngũ cốc,Ngũ cốc,starch_grain,Tinh bột - Ngũ cốc,,false,false,false,398.94,100,1 chén/bát vừa,398.9,7.4,3.7,84.0,90,true,calories_column_not_per_100g,Ngũ cốc,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173021,"figs, raw",192.0,0.75,0.3,19.18,0.015625,0.0140625,0.3995833312521701,other,Quả sung (sống),balanced,Quả sung (sống),Quả sung (sống),fruit,Trái cây,sống,true,false,false,82.42,121,1 phần trái cây,99.7,0.9,0.4,23.2,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
173030,"gooseberries, raw",114.0,0.88,0.58,10.18,0.030877193,0.045789473,0.3571929793228686,other,Quả lý gai (sống),balanced,Quả lý gai (sống),Quả lý gai (sống),fruit,Trái cây,sống,true,false,false,49.46,180,1 phần trái cây,89.0,1.6,1.0,18.3,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
173033,"grapefruit, raw, pink and red and white, all areas",83.0,0.63,0.1,8.08,0.030361445,0.010843373,0.3893975856699086,fruit,Bưởi (sống),balanced,Bưởi (sống),Bưởi (sống),fruit,Trái cây,sống,true,false,false,35.74,180,1 phần trái cây,64.3,1.1,0.2,14.5,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
173034,"grapefruit, raw, white, florida",83.0,0.63,0.1,8.19,0.030361445,0.010843373,0.3946987904253157,fruit,Bưởi (sống),balanced,Bưởi (sống),Bưởi (sống),fruit,Trái cây,sống,true,false,false,36.18,180,1 phần trái cây,65.1,1.1,0.2,14.7,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
173038,"grapefruit juice, pink or red, with added calcium",101.5,0.51,0.68,7.74,0.020098522,0.060295566,0.3050246275367032,fruit,Nước ép bưởi,balanced,Nước ép bưởi,Nước ép bưởi,fruit,Trái cây,,false,false,false,39.12,180,1 phần trái cây,70.4,0.9,1.2,13.9,80,true,calories_column_not_per_100g,Nước ép bưởi,"Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173039,"grapefruit juice, white, raw",101.0,0.5,0.1,9.2,0.01980198,0.008910891,0.3643564320360749,fruit,Nước ép bưởi (sống),balanced,Nước ép bưởi (sống),Nước ép bưởi (sống),fruit,Trái cây,sống,true,false,false,39.7,180,1 phần trái cây,71.5,0.9,0.2,16.6,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
173040,"grapes, muscadine, raw",147.5,0.81,0.47,13.93,0.021966102,0.028677966,0.3777627093033037,fruit,Nho (sống),balanced,Nho (sống),Nho (sống),fruit,Trái cây,sống,true,false,false,63.19,158,1 phần trái cây,99.8,1.3,0.7,22.0,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
173043,"groundcherries, (cape-gooseberries or poha), raw",137.5,1.9,0.7,11.2,0.055272727,0.045818181,0.325818179,other,Quả tầm bóp (sống),balanced,Quả tầm bóp (sống),Quả tầm bóp (sống),fruit,Trái cây,sống,true,false,false,58.7,170,1 phần trái cây,99.8,3.2,1.2,19.0,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
173044,"guavas, common, raw",176.5,2.55,0.95,14.32,0.057790368,0.048441926,0.3245325760649712,other,Ổi thường (sống),balanced,Ổi thường (sống),Ổi thường (sống),fruit,Trái cây,sống,true,false,false,76.03,132,1 phần trái cây,100.4,3.4,1.3,18.9,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
173045,"guavas, strawberry, raw",179.0,0.58,0.6,17.36,0.012960894,0.030167598,0.3879329587266315,fruit,Ổi dâu (sống),balanced,Ổi dâu (sống),Ổi dâu (sống),fruit,Trái cây,sống,true,false,false,77.16,130,1 phần trái cây,100.3,0.8,0.8,22.6,45,false,raw_ingredient;calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
173046,"beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",506.5,28.33,8.76,0.82,0.2237314901801944,0.1556564656354265,0.006475814,meat,"Thịt bò (chín, quay/rang, nạc, không xương)",high_calorie,"Thịt bò (chín, quay/rang, nạc, không xương)","Thịt bò (chín, quay/rang, nạc, không xương)",protein_meat,Đạm - Thịt,rang/nướng,false,false,false,195.44,113,1 phần thịt vừa,220.8,32.0,9.9,0.9,95,true,calories_column_not_per_100g,"Thịt bò (chín, quay/rang, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173047,"beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",534.0,28.24,9.97,0.88,0.2115355801282105,0.1680337075504986,0.00659176,meat,"Thịt bò (chín, quay/rang, nạc, không xương)",high_calorie,"Thịt bò (chín, quay/rang, nạc, không xương)","Thịt bò (chín, quay/rang, nạc, không xương)",protein_meat,Đạm - Thịt,rang/nướng,false,false,false,206.21,107,1 phần thịt vừa,220.6,30.2,10.7,0.9,95,true,calories_column_not_per_100g,"Thịt bò (chín, quay/rang, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173048,"beef, top loin petite roast, boneless, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",465.0,28.48,6.95,0.74,0.2449892467849693,0.134516129,0.006365591,meat,"Thịt bò (chín, quay/rang, nạc, không xương)",high_calorie,"Thịt bò (chín, quay/rang, nạc, không xương)","Thịt bò (chín, quay/rang, nạc, không xương)",protein_meat,Đạm - Thịt,rang/nướng,false,false,false,179.43,123,1 phần thịt vừa,220.7,35.0,8.5,0.9,95,true,calories_column_not_per_100g,"Thịt bò (chín, quay/rang, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173050,"beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",428.5,30.78,4.68,0.0,0.2873278873107867,0.098296383,0.0,meat,"Thịt bò (chín, nướng, nạc, không xương)",high_calorie,"Thịt bò (chín, nướng, nạc, không xương)","Thịt bò (chín, nướng, nạc, không xương)",protein_meat,Đạm - Thịt,nướng,false,false,false,165.24,133,1 phần thịt vừa,219.8,40.9,6.2,0.0,95,true,calories_column_not_per_100g,"Thịt bò (chín, nướng, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173051,"beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",440.0,29.12,5.92,0.0,0.2647272721256198,0.1210909088157024,0.0,meat,"Thịt bò (chín, quay/rang, nạc, không xương)",high_calorie,"Thịt bò (chín, quay/rang, nạc, không xương)","Thịt bò (chín, quay/rang, nạc, không xương)",protein_meat,Đạm - Thịt,rang/nướng,false,false,false,169.76,130,1 phần thịt vừa,220.7,37.9,7.7,0.0,95,true,calories_column_not_per_100g,"Thịt bò (chín, quay/rang, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173052,"beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",427.0,29.35,5.25,0.0,0.2749414513467413,0.1106557374457711,0.0,meat,"Thịt bò (chín, quay/rang, nạc, không xương)",high_calorie,"Thịt bò (chín, quay/rang, nạc, không xương)","Thịt bò (chín, quay/rang, nạc, không xương)",protein_meat,Đạm - Thịt,rang/nướng,false,false,false,164.65,134,1 phần thịt vừa,220.6,39.3,7.0,0.0,95,true,calories_column_not_per_100g,"Thịt bò (chín, quay/rang, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173054,"beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",637.5,24.66,15.7,1.53,0.154729412,0.2216470584758477,0.0096,meat,"Bít tết (chín, nướng, nạc, không xương)",high_calorie,"Bít tết (chín, nướng, nạc, không xương)","Bít tết (chín, nướng, nạc, không xương)",protein_meat,Đạm - Thịt,nướng,false,false,false,246.06,90,1 phần thịt vừa,221.5,22.2,14.1,1.4,95,true,calories_column_not_per_100g,"Bít tết (chín, nướng, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173055,"beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",671.5,24.24,17.21,1.81,0.1443931494498985,0.2306626951144263,0.010781832,meat,"Bít tết (chín, nướng, nạc, không xương)",high_calorie,"Bít tết (chín, nướng, nạc, không xương)","Bít tết (chín, nướng, nạc, không xương)",protein_meat,Đạm - Thịt,nướng,false,false,false,259.09,90,1 phần thịt vừa,233.2,21.8,15.5,1.6,95,true,calories_column_not_per_100g,"Bít tết (chín, nướng, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173056,"beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",586.5,25.28,13.43,1.1,0.1724126169268327,0.2060869561703547,0.007502131,meat,"Bít tết (chín, nướng, nạc, không xương)",high_calorie,"Bít tết (chín, nướng, nạc, không xương)","Bít tết (chín, nướng, nạc, không xương)",protein_meat,Đạm - Thịt,nướng,false,false,false,226.39,97,1 phần thịt vừa,219.6,24.5,13.0,1.1,95,true,calories_column_not_per_100g,"Bít tết (chín, nướng, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173058,"beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",462.0,28.15,7.31,0.0,0.2437229431954048,0.1424025970943666,0.0,meat,"Ribeye nướng nhỏ (chín, quay/rang, nạc, không xương)",high_calorie,"Ribeye nướng nhỏ (chín, quay/rang, nạc, không xương)","Ribeye nướng nhỏ (chín, quay/rang, nạc, không xương)",protein_meat,Đạm - Thịt,rang/nướng,false,false,false,178.39,123,1 phần thịt vừa,219.4,34.6,9.0,0.0,95,true,calories_column_not_per_100g,"Ribeye nướng nhỏ (chín, quay/rang, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173059,"beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",486.5,28.0,8.42,0.0,0.2302158268649212,0.155765673,0.0,meat,"Sườn bò (chín, quay/rang, nạc, không xương)",high_calorie,"Sườn bò (chín, quay/rang, nạc, không xương)","Sườn bò (chín, quay/rang, nạc, không xương)",protein_meat,Đạm - Thịt,rang/nướng,false,false,false,187.78,117,1 phần thịt vừa,219.7,32.8,9.9,0.0,95,true,calories_column_not_per_100g,"Sườn bò (chín, quay/rang, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173060,"beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",426.0,28.37,5.65,0.0,0.2663849759005047,0.1193661969028962,0.0,meat,"Sườn bò (chín, quay/rang, nạc, không xương)",high_calorie,"Sườn bò (chín, quay/rang, nạc, không xương)","Sườn bò (chín, quay/rang, nạc, không xương)",protein_meat,Đạm - Thịt,rang/nướng,false,false,false,164.33,134,1 phần thịt vừa,220.2,38.0,7.6,0.0,95,true,calories_column_not_per_100g,"Sườn bò (chín, quay/rang, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173061,"beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",627.5,26.0,15.0,0.8,0.1657370515287058,0.215139442,0.005099602,meat,"Bít tết (chín, nướng, nạc, không xương)",high_calorie,"Bít tết (chín, nướng, nạc, không xương)","Bít tết (chín, nướng, nạc, không xương)",protein_meat,Đạm - Thịt,nướng,false,false,false,242.2,91,1 phần thịt vừa,220.4,23.7,13.7,0.7,95,true,calories_column_not_per_100g,"Bít tết (chín, nướng, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173063,"beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",619.5,27.4,14.1,0.6,0.176916868,0.2048426146814485,0.003874092,meat,"Phi lê thăn trên (chín, nướng, nạc, không xương)",high_calorie,"Phi lê thăn trên (chín, nướng, nạc, không xương)","Phi lê thăn trên (chín, nướng, nạc, không xương)",protein_meat,Đạm - Thịt,nướng,false,false,false,238.9,92,1 phần thịt vừa,219.8,25.2,13.0,0.6,95,true,calories_column_not_per_100g,"Phi lê thăn trên (chín, nướng, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173064,"beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",655.0,26.8,15.9,0.6,0.1636641218875357,0.218473282,0.003664122,meat,"Phi lê thăn trên (chín, nướng, nạc, không xương)",high_calorie,"Phi lê thăn trên (chín, nướng, nạc, không xương)","Phi lê thăn trên (chín, nướng, nạc, không xương)",protein_meat,Đạm - Thịt,nướng,false,false,false,252.7,90,1 phần thịt vừa,227.4,24.1,14.3,0.5,95,true,calories_column_not_per_100g,"Phi lê thăn trên (chín, nướng, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173065,"beef, top loin filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",568.0,28.3,11.6,0.4,0.1992957742970144,0.1838028165778119,0.002816901,meat,"Phi lê thăn trên (chín, nướng, nạc, không xương)",high_calorie,"Phi lê thăn trên (chín, nướng, nạc, không xương)","Phi lê thăn trên (chín, nướng, nạc, không xương)",protein_meat,Đạm - Thịt,nướng,false,false,false,219.2,100,1 phần thịt vừa,219.2,28.3,11.6,0.4,95,true,calories_column_not_per_100g,"Phi lê thăn trên (chín, nướng, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173069,"beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",538.5,28.66,10.34,0.0,0.2128876504867453,0.1728133701526214,0.0,meat,"Bít tết thăn trên (chín, nướng, nạc, không xương)",high_calorie,"Bít tết thăn trên (chín, nướng, nạc, không xương)","Bít tết thăn trên (chín, nướng, nạc, không xương)",protein_meat,Đạm - Thịt,nướng,false,false,false,207.7,106,1 phần thịt vừa,220.2,30.4,11.0,0.0,95,true,calories_column_not_per_100g,"Bít tết thăn trên (chín, nướng, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
173070,"beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",477.0,29.67,7.26,0.0,0.248805031,0.1369811317882995,0.0,meat,"Thịt thăn trên cùng (chín, nướng, nạc, không xương)",high_calorie,"Thịt thăn trên cùng (chín, nướng, nạc, không xương)","Thịt thăn trên cùng (chín, nướng, nạc, không xương)",protein_meat,Đạm - Thịt,nướng,false,false,false,184.02,120,1 phần thịt vừa,220.8,35.6,8.7,0.0,95,true,calories_column_not_per_100g,"Thịt thăn trên cùng (chín, nướng, nạc, không xương)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
